0 verbose cli D:\Program Files\nodejs\node.exe D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\bin\npm-cli.js
1 info using npm@12.0.2
2 info using node@v24.19.0
3 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\npmrc
4 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.npmrc
5 silly config load:file:C:\Users\Administrator\.npmrc
6 silly config load:file:D:\Program Files\nodejs\etc\npmrc
7 verbose title npm ci
8 verbose argv "ci" "--ignore-scripts" "--prefer-offline" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-
10 verbose logfile D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-debug-0.log
11 silly logfile done cleaning log files
235 http cache functions-have-names@https://registry.npmmirror.com/functions-have-names/-/functions-have-names-1.2.3.tgz 0ms (cache hit)
236 http cache function-bind@https://registry.npmmirror.com/function-bind/-/function-bind-1.1.2.tgz 0ms (cache hit)
237 http cache flatted@https://registry.npmmirror.com/flatted/-/flatted-3.4.2.tgz 0ms (cache hit)
238 http cache for-each@https://registry.npmmirror.com/for-each/-/for-each-0.3.5.tgz 0ms (cache hit)
239 http cache flat-cache@https://registry.npmmirror.com/flat-cache/-/flat-cache-4.0.1.tgz 0ms (cache hit)
240 http cache fill-range@https://registry.npmmirror.com/fill-range/-/fill-range-7.1.1.tgz 0ms (cache hit)
241 http cache find-up@https://registry.npmmirror.com/find-up/-/find-up-5.0.0.tgz 0ms (cache hit)
242 http cache fflate@https://registry.npmmirror.com/fflate/-/fflate-0.7.4.tgz 0ms (cache hit)
243 http cache file-entry-cache@https://registry.npmmirror.com/file-entry-cache/-/file-entry-cache-8.0.0.tgz 0ms (cache hit)
244 http cache fastq@https://registry.npmmirror.com/fastq/-/fastq-1.20.1.tgz 0ms (cache hit)
245 http cache fast-uri@https://registry.npmmirror.com/fast-uri/-/fast-uri-3.1.2.tgz 0ms (cache hit)
246 http cache fast-levenshtein@https://registry.npmmirror.com/fast-levenshtein/-/fast-levenshtein-2.0.6.tgz 0ms (cache hit)
247 http cache fast-json-stable-stringify@https://registry.npmmirror.com/fast-json-stable-stringify/-/fast-json-stable-stringify-2.1.0.tgz 0ms (cache hit)
248 http cache fast-deep-equal@https://registry.npmmirror.com/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz 0ms (cache hit)
249 http cache fast-glob@https://registry.npmmirror.com/fast-glob/-/fast-glob-3.3.1.tgz 0ms (cache hit)
250 http cache estree-walker@https://registry.npmmirror.com/estree-walker/-/estree-walker-3.0.3.tgz 0ms (cache hit)
251 http cache events@https://registry.npmmirror.com/events/-/events-3.3.0.tgz 0ms (cache hit)
252 http cache esrecurse@https://registry.npmmirror.com/esrecurse/-/esrecurse-4.3.0.tgz 0ms (cache hit)
253 http cache estraverse@https://registry.npmmirror.com/estraverse/-/estraverse-5.3.0.tgz 0ms (cache hit)
254 http cache esquery@https://registry.npmmirror.com/esquery/-/esquery-1.7.0.tgz 0ms (cache hit)
255 http cache esutils@https://registry.npmmirror.com/esutils/-/esutils-2.0.3.tgz 0ms (cache hit)
256 http cache eslint-visitor-keys@https://registry.npmmirror.com/eslint-visitor-keys/-/eslint-visitor-keys-4.2.1.tgz 0ms (cache hit)
257 http cache eslint-scope@https://registry.npmmirror.com/eslint-scope/-/eslint-scope-8.4.0.tgz 0ms (cache hit)
258 http cache eslint-plugin-react@https://registry.npmmirror.com/eslint-plugin-react/-/eslint-plugin-react-7.37.5.tgz 0ms (cache hit)
259 http cache espree@https://registry.npmmirror.com/espree/-/espree-10.4.0.tgz 0ms (cache hit)
260 http cache eslint-plugin-jsx-a11y@https://registry.npmmirror.com/eslint-plugin-jsx-a11y/-/eslint-plugin-jsx-a11y-6.10.2.tgz 0ms (cache hit)
261 http cache eslint-plugin-react-hooks@https://registry.npmmirror.com/eslint-plugin-react-hooks/-/eslint-plugin-react-hooks-7.1.1.tgz 0ms (cache hit)
262 http cache eslint@https://registry.npmmirror.com/eslint/-/eslint-9.39.4.tgz 0ms (cache hit)
263 http cache escape-string-regexp@https://registry.npmmirror.com/escape-string-regexp/-/escape-string-regexp-4.0.0.tgz 0ms (cache hit)
264 http cache escape-html@https://registry.npmmirror.com/escape-html/-/escape-html-1.0.3.tgz 0ms (cache hit)
265 http cache esbuild@https://registry.npmmirror.com/esbuild/-/esbuild-0.28.0.tgz 0ms (cache hit)
266 http cache es-shim-unscopables@https://registry.npmmirror.com/es-shim-unscopables/-/es-shim-unscopables-1.1.0.tgz 0ms (cache hit)
267 http cache escalade@https://registry.npmmirror.com/escalade/-/escalade-3.2.0.tgz 0ms (cache hit)
268 http cache es-set-tostringtag@https://registry.npmmirror.com/es-set-tostringtag/-/es-set-tostringtag-2.1.0.tgz 0ms (cache hit)
269 http cache es-to-primitive@https://registry.npmmirror.com/es-to-primitive/-/es-to-primitive-1.3.0.tgz 0ms (cache hit)
270 http cache es-module-lexer@https://registry.npmmirror.com/es-module-lexer/-/es-module-lexer-2.1.0.tgz 0ms (cache hit)
271 http cache es-iterator-helpers@https://registry.npmmirror.com/es-iterator-helpers/-/es-iterator-helpers-1.3.2.tgz 0ms (cache hit)
272 http cache es-define-property@https://registry.npmmirror.com/es-define-property/-/es-define-property-1.0.1.tgz 0ms (cache hit)
273 http cache es-object-atoms@https://registry.npmmirror.com/es-object-atoms/-/es-object-atoms-1.1.1.tgz 0ms (cache hit)
274 http cache es-errors@https://registry.npmmirror.com/es-errors/-/es-errors-1.3.0.tgz 0ms (cache hit)
275 http cache es-abstract@https://registry.npmmirror.com/es-abstract/-/es-abstract-1.24.2.tgz 0ms (cache hit)
276 http cache error-stack-parser-es@https://registry.npmmirror.com/error-stack-parser-es/-/error-stack-parser-es-1.0.5.tgz 0ms (cache hit)
277 http cache enhanced-resolve@https://registry.npmmirror.com/enhanced-resolve/-/enhanced-resolve-5.21.3.tgz 0ms (cache hit)
278 http cache emoji-regex-xs@https://registry.npmmirror.com/emoji-regex-xs/-/emoji-regex-xs-2.0.1.tgz 0ms (cache hit)
279 http cache electron-to-chromium@https://registry.npmmirror.com/electron-to-chromium/-/electron-to-chromium-1.5.358.tgz 0ms (cache hit)
280 http cache emoji-regex@https://registry.npmmirror.com/emoji-regex/-/emoji-regex-9.2.2.tgz 0ms (cache hit)
281 http cache dunder-proto@https://registry.npmmirror.com/dunder-proto/-/dunder-proto-1.0.1.tgz 0ms (cache hit)
282 http cache drizzle-orm@https://registry.npmmirror.com/drizzle-orm/-/drizzle-orm-0.45.2.tgz 1ms (cache hit)
283 http cache doctrine@https://registry.npmmirror.com/doctrine/-/doctrine-2.1.0.tgz 0ms (cache hit)
284 http cache detect-libc@https://registry.npmmirror.com/detect-libc/-/detect-libc-2.1.2.tgz 0ms (cache hit)
285 http cache drizzle-kit@https://registry.npmmirror.com/drizzle-kit/-/drizzle-kit-0.31.10.tgz 0ms (cache hit)
286 http cache define-properties@https://registry.npmmirror.com/define-properties/-/define-properties-1.2.1.tgz 0ms (cache hit)
287 http cache data-view-byte-offset@https://registry.npmmirror.com/data-view-byte-offset/-/data-view-byte-offset-1.0.1.tgz 0ms (cache hit)
288 http cache deep-is@https://registry.npmmirror.com/deep-is/-/deep-is-0.1.4.tgz 0ms (cache hit)
289 http cache define-data-property@https://registry.npmmirror.com/define-data-property/-/define-data-property-1.1.4.tgz 0ms (cache hit)
290 http cache debug@https://registry.npmmirror.com/debug/-/debug-4.4.3.tgz 0ms (cache hit)
291 http cache data-view-byte-length@https://registry.npmmirror.com/data-view-byte-length/-/data-view-byte-length-1.0.2.tgz 0ms (cache hit)
292 http cache css-to-react-native@https://registry.npmmirror.com/css-to-react-native/-/css-to-react-native-3.2.0.tgz 0ms (cache hit)
293 http cache css-gradient-parser@https://registry.npmmirror.com/css-gradient-parser/-/css-gradient-parser-0.0.16.tgz 0ms (cache hit)
294 http cache csstype@https://registry.npmmirror.com/csstype/-/csstype-3.2.3.tgz 0ms (cache hit)
295 http cache data-view-buffer@https://registry.npmmirror.com/data-view-buffer/-/data-view-buffer-1.0.2.tgz 0ms (cache hit)
296 http cache damerau-levenshtein@https://registry.npmmirror.com/damerau-levenshtein/-/damerau-levenshtein-1.0.8.tgz 0ms (cache hit)
297 http cache css-box-shadow@https://registry.npmmirror.com/css-box-shadow/-/css-box-shadow-1.0.0-3.tgz 0ms (cache hit)
298 http cache css-color-keywords@https://registry.npmmirror.com/css-color-keywords/-/css-color-keywords-1.0.0.tgz 0ms (cache hit)
299 http cache cross-spawn@https://registry.npmmirror.com/cross-spawn/-/cross-spawn-7.0.6.tgz 0ms (cache hit)
300 http cache css-background-parser@https://registry.npmmirror.com/css-background-parser/-/css-background-parser-0.1.0.tgz 0ms (cache hit)
301 http cache cookie@https://registry.npmmirror.com/cookie/-/cookie-1.1.1.tgz 0ms (cache hit)
302 http cache convert-source-map@https://registry.npmmirror.com/convert-source-map/-/convert-source-map-2.0.0.tgz 0ms (cache hit)
303 http cache concat-map@https://registry.npmmirror.com/concat-map/-/concat-map-0.0.1.tgz 0ms (cache hit)
304 http cache commander@https://registry.npmmirror.com/commander/-/commander-2.20.3.tgz 0ms (cache hit)
305 http cache color-name@https://registry.npmmirror.com/color-name/-/color-name-1.1.4.tgz 0ms (cache hit)
306 http cache chalk@https://registry.npmmirror.com/chalk/-/chalk-4.1.2.tgz 0ms (cache hit)
307 http cache chrome-trace-event@https://registry.npmmirror.com/chrome-trace-event/-/chrome-trace-event-1.0.4.tgz 0ms (cache hit)
308 http cache camelize@https://registry.npmmirror.com/camelize/-/camelize-1.0.1.tgz 0ms (cache hit)
309 http cache color-convert@https://registry.npmmirror.com/color-convert/-/color-convert-2.0.1.tgz 0ms (cache hit)
310 http cache caniuse-lite@https://registry.npmmirror.com/caniuse-lite/-/caniuse-lite-1.0.30001793.tgz 0ms (cache hit)
311 http cache callsites@https://registry.npmmirror.com/callsites/-/callsites-3.1.0.tgz 0ms (cache hit)
312 http cache call-bound@https://registry.npmmirror.com/call-bound/-/call-bound-1.0.4.tgz 0ms (cache hit)
313 http cache call-bind-apply-helpers@https://registry.npmmirror.com/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz 0ms (cache hit)
314 http cache buffer-from@https://registry.npmmirror.com/buffer-from/-/buffer-from-1.1.2.tgz 0ms (cache hit)
315 http cache call-bind@https://registry.npmmirror.com/call-bind/-/call-bind-1.0.9.tgz 0ms (cache hit)
316 http cache browserslist@https://registry.npmmirror.com/browserslist/-/browserslist-4.28.2.tgz 0ms (cache hit)
317 http cache braces@https://registry.npmmirror.com/braces/-/braces-3.0.3.tgz 0ms (cache hit)
318 http cache brace-expansion@https://registry.npmmirror.com/brace-expansion/-/brace-expansion-1.1.14.tgz 0ms (cache hit)
319 http cache axobject-query@https://registry.npmmirror.com/axobject-query/-/axobject-query-4.1.0.tgz 0ms (cache hit)
320 http cache base64-js@https://registry.npmmirror.com/base64-js/-/base64-js-0.0.8.tgz 0ms (cache hit)
321 http cache blake3-wasm@https://registry.npmmirror.com/blake3-wasm/-/blake3-wasm-2.1.5.tgz 0ms (cache hit)
322 http cache baseline-browser-mapping@https://registry.npmmirror.com/baseline-browser-mapping/-/baseline-browser-mapping-2.10.30.tgz 0ms (cache hit)
323 http cache balanced-match@https://registry.npmmirror.com/balanced-match/-/balanced-match-1.0.2.tgz 0ms (cache hit)
324 http cache axe-core@https://registry.npmmirror.com/axe-core/-/axe-core-4.11.4.tgz 0ms (cache hit)
325 http cache ast-types-flow@https://registry.npmmirror.com/ast-types-flow/-/ast-types-flow-0.0.8.tgz 0ms (cache hit)
326 http cache async-function@https://registry.npmmirror.com/async-function/-/async-function-1.0.0.tgz 0ms (cache hit)
327 http cache available-typed-arrays@https://registry.npmmirror.com/available-typed-arrays/-/available-typed-arrays-1.0.7.tgz 0ms (cache hit)
328 http cache array.prototype.flatmap@https://registry.npmmirror.com/array.prototype.flatmap/-/array.prototype.flatmap-1.3.3.tgz 0ms (cache hit)
329 http cache array.prototype.tosorted@https://registry.npmmirror.com/array.prototype.tosorted/-/array.prototype.tosorted-1.1.4.tgz 0ms (cache hit)
330 http cache array.prototype.flat@https://registry.npmmirror.com/array.prototype.flat/-/array.prototype.flat-1.3.3.tgz 0ms (cache hit)
331 http cache arraybuffer.prototype.slice@https://registry.npmmirror.com/arraybuffer.prototype.slice/-/arraybuffer.prototype.slice-1.0.4.tgz 0ms (cache hit)
332 http cache array-includes@https://registry.npmmirror.com/array-includes/-/array-includes-3.1.9.tgz 0ms (cache hit)
333 http cache array.prototype.findlast@https://registry.npmmirror.com/array.prototype.findlast/-/array.prototype.findlast-1.2.5.tgz 0ms (cache hit)
334 http cache array-buffer-byte-length@https://registry.npmmirror.com/array-buffer-byte-length/-/array-buffer-byte-length-1.0.2.tgz 0ms (cache hit)
335 http cache aria-query@https://registry.npmmirror.com/aria-query/-/aria-query-5.3.2.tgz 0ms (cache hit)
336 http cache ajv-formats@https://registry.npmmirror.com/ajv-formats/-/ajv-formats-2.1.1.tgz 0ms (cache hit)
337 http cache argparse@https://registry.npmmirror.com/argparse/-/argparse-2.0.1.tgz 0ms (cache hit)
338 http cache acorn-loose@https://registry.npmmirror.com/acorn-loose/-/acorn-loose-8.5.2.tgz 0ms (cache hit)
339 http cache ansi-styles@https://registry.npmmirror.com/ansi-styles/-/ansi-styles-4.3.0.tgz 0ms (cache hit)
340 http cache acorn-jsx@https://registry.npmmirror.com/acorn-jsx/-/acorn-jsx-5.3.2.tgz 0ms (cache hit)
341 http cache @xtuc/ieee754@https://registry.npmmirror.com/@xtuc/ieee754/-/ieee754-1.2.0.tgz 0ms (cache hit)
342 http cache acorn-import-phases@https://registry.npmmirror.com/acorn-import-phases/-/acorn-import-phases-1.0.4.tgz 0ms (cache hit)
343 http cache ajv@https://registry.npmmirror.com/ajv/-/ajv-6.15.0.tgz 0ms (cache hit)
344 http cache acorn@https://registry.npmmirror.com/acorn/-/acorn-8.16.0.tgz 0ms (cache hit)
345 http cache @webassemblyjs/wast-printer@https://registry.npmmirror.com/@webassemblyjs/wast-printer/-/wast-printer-1.14.1.tgz 0ms (cache hit)
346 http cache @xtuc/long@https://registry.npmmirror.com/@xtuc/long/-/long-4.2.2.tgz 0ms (cache hit)
347 http cache @webassemblyjs/wasm-parser@https://registry.npmmirror.com/@webassemblyjs/wasm-parser/-/wasm-parser-1.14.1.tgz 0ms (cache hit)
348 http cache @webassemblyjs/wasm-opt@https://registry.npmmirror.com/@webassemblyjs/wasm-opt/-/wasm-opt-1.14.1.tgz 0ms (cache hit)
349 http cache @webassemblyjs/wasm-gen@https://registry.npmmirror.com/@webassemblyjs/wasm-gen/-/wasm-gen-1.14.1.tgz 0ms (cache hit)
350 http cache @webassemblyjs/utf8@https://registry.npmmirror.com/@webassemblyjs/utf8/-/utf8-1.13.2.tgz 0ms (cache hit)
351 http cache @webassemblyjs/wasm-edit@https://registry.npmmirror.com/@webassemblyjs/wasm-edit/-/wasm-edit-1.14.1.tgz 0ms (cache hit)
352 http cache @webassemblyjs/leb128@https://registry.npmmirror.com/@webassemblyjs/leb128/-/leb128-1.13.2.tgz 0ms (cache hit)
353 http cache @webassemblyjs/helper-wasm-section@https://registry.npmmirror.com/@webassemblyjs/helper-wasm-section/-/helper-wasm-section-1.14.1.tgz 0ms (cache hit)
354 http cache @webassemblyjs/ieee754@https://registry.npmmirror.com/@webassemblyjs/ieee754/-/ieee754-1.13.2.tgz 0ms (cache hit)
355 http cache @webassemblyjs/helper-wasm-bytecode@https://registry.npmmirror.com/@webassemblyjs/helper-wasm-bytecode/-/helper-wasm-bytecode-1.13.2.tgz 0ms (cache hit)
356 http cache @webassemblyjs/helper-api-error@https://registry.npmmirror.com/@webassemblyjs/helper-api-error/-/helper-api-error-1.13.2.tgz 0ms (cache hit)
357 http cache @webassemblyjs/floating-point-hex-parser@https://registry.npmmirror.com/@webassemblyjs/floating-point-hex-parser/-/floating-point-hex-parser-1.13.2.tgz 0ms (cache hit)
358 http cache @webassemblyjs/helper-buffer@https://registry.npmmirror.com/@webassemblyjs/helper-buffer/-/helper-buffer-1.14.1.tgz 0ms (cache hit)
359 http cache @webassemblyjs/helper-numbers@https://registry.npmmirror.com/@webassemblyjs/helper-numbers/-/helper-numbers-1.13.2.tgz 0ms (cache hit)
360 http cache @webassemblyjs/ast@https://registry.npmmirror.com/@webassemblyjs/ast/-/ast-1.14.1.tgz 1ms (cache hit)
361 http cache @vitejs/plugin-react@https://registry.npmmirror.com/@vitejs/plugin-react/-/plugin-react-6.0.2.tgz 0ms (cache hit)
362 http cache @vinext/types@https://registry.npmmirror.com/@vinext/types/-/types-1.0.0-beta.2.tgz 0ms (cache hit)
363 http cache @vitejs/plugin-rsc@https://registry.npmmirror.com/@vitejs/plugin-rsc/-/plugin-rsc-0.5.26.tgz 0ms (cache hit)
364 http cache @vercel/og@https://registry.npmmirror.com/@vercel/og/-/og-0.8.6.tgz 0ms (cache hit)
365 http cache @unpic/react@https://registry.npmmirror.com/@unpic/react/-/react-1.0.2.tgz 0ms (cache hit)
366 http cache @unpic/core@https://registry.npmmirror.com/@unpic/core/-/core-1.0.3.tgz 0ms (cache hit)
367 http cache @typescript-eslint/visitor-keys@https://registry.npmmirror.com/@typescript-eslint/visitor-keys/-/visitor-keys-8.59.3.tgz 0ms (cache hit)
368 http cache @typescript-eslint/utils@https://registry.npmmirror.com/@typescript-eslint/utils/-/utils-8.59.3.tgz 0ms (cache hit)
369 http cache @typescript-eslint/types@https://registry.npmmirror.com/@typescript-eslint/types/-/types-8.59.3.tgz 0ms (cache hit)
370 http cache @typescript-eslint/type-utils@https://registry.npmmirror.com/@typescript-eslint/type-utils/-/type-utils-8.59.3.tgz 0ms (cache hit)
371 http cache @typescript-eslint/typescript-estree@https://registry.npmmirror.com/@typescript-eslint/typescript-estree/-/typescript-estree-8.59.3.tgz 0ms (cache hit)
372 http cache @typescript-eslint/scope-manager@https://registry.npmmirror.com/@typescript-eslint/scope-manager/-/scope-manager-8.59.3.tgz 0ms (cache hit)
373 http cache @typescript-eslint/project-service@https://registry.npmmirror.com/@typescript-eslint/project-service/-/project-service-8.59.3.tgz 0ms (cache hit)
374 http cache @types/react-dom@https://registry.npmmirror.com/@types/react-dom/-/react-dom-19.2.3.tgz 0ms (cache hit)
375 http cache @typescript-eslint/tsconfig-utils@https://registry.npmmirror.com/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.59.3.tgz 1ms (cache hit)
376 http cache @typescript-eslint/parser@https://registry.npmmirror.com/@typescript-eslint/parser/-/parser-8.59.3.tgz 0ms (cache hit)
377 http cache @typescript-eslint/eslint-plugin@https://registry.npmmirror.com/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.59.3.tgz 0ms (cache hit)
378 http cache @types/json-schema@https://registry.npmmirror.com/@types/json-schema/-/json-schema-7.0.15.tgz 0ms (cache hit)
379 http cache @types/react@https://registry.npmmirror.com/@types/react/-/react-19.2.14.tgz 0ms (cache hit)
380 http cache @types/estree@https://registry.npmmirror.com/@types/estree/-/estree-1.0.9.tgz 0ms (cache hit)
381 http cache @types/node@https://registry.npmmirror.com/@types/node/-/node-22.19.19.tgz 0ms (cache hit)
382 http cache @types/eslint-scope@https://registry.npmmirror.com/@types/eslint-scope/-/eslint-scope-3.7.7.tgz 0ms (cache hit)
383 http cache @types/eslint@https://registry.npmmirror.com/@types/eslint/-/eslint-9.6.1.tgz 0ms (cache hit)
384 http cache @tailwindcss/postcss@https://registry.npmmirror.com/@tailwindcss/postcss/-/postcss-4.2.1.tgz 0ms (cache hit)
385 http cache @tailwindcss/oxide-win32-x64-msvc@https://registry.npmmirror.com/@tailwindcss/oxide-win32-x64-msvc/-/oxide-win32-x64-msvc-4.2.1.tgz 0ms (cache hit)
386 http cache @speed-highlight/core@https://registry.npmmirror.com/@speed-highlight/core/-/core-1.2.15.tgz 0ms (cache hit)
387 http cache @tailwindcss/oxide@https://registry.npmmirror.com/@tailwindcss/oxide/-/oxide-4.2.1.tgz 0ms (cache hit)
388 http cache @tailwindcss/node@https://registry.npmmirror.com/@tailwindcss/node/-/node-4.2.1.tgz 0ms (cache hit)
389 http cache @rolldown/pluginutils@https://registry.npmmirror.com/@rolldown/pluginutils/-/pluginutils-1.0.1.tgz 0ms (cache hit)
390 http cache @shuding/opentype.js@https://registry.npmmirror.com/@shuding/opentype.js/-/opentype.js-1.4.0-beta.0.tgz 0ms (cache hit)
391 http cache @resvg/resvg-wasm@https://registry.npmmirror.com/@resvg/resvg-wasm/-/resvg-wasm-2.4.0.tgz 0ms (cache hit)
392 http cache @sindresorhus/is@https://registry.npmmirror.com/@sindresorhus/is/-/is-7.2.0.tgz 0ms (cache hit)
393 http cache @rolldown/binding-win32-x64-msvc@https://registry.npmmirror.com/@rolldown/binding-win32-x64-msvc/-/binding-win32-x64-msvc-1.0.1.tgz 0ms (cache hit)
394 http cache @openai/sites-vite-plugin@https://registry.npmmirror.com/@openai/sites-vite-plugin/-/sites-vite-plugin-0.1.0.tgz 0ms (cache hit)
395 http cache @poppinss/colors@https://registry.npmmirror.com/@poppinss/colors/-/colors-4.1.6.tgz 0ms (cache hit)
